mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03228063583374023,0.002530831023363389,3.8633509635925294,0.21207979796563903,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6348486634240098,0.6258974103194251,0.6252928391568651,0.635120899118233,0.6275266526778245,0.6297375980230526,0.0043473795879684475,18,0.6323684263074064,0.6358362552243793,0.6379393758870014,0.6338843028302904,0.6372491386381661,0.6354554997774486,0.002075111469625106
0.033499622344970705,0.00142020467559923,3.912313175201416,0.24657408311525217,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6278506091188264,0.6220561162953089,0.6222541133510472,0.6298029400295635,0.622400478263084,0.6248730785003517,0.0032887019643786522,31,0.6284081826935276,0.6318585063116925,0.6328191570381796,0.6284283093383364,0.6329543334966826,0.6308936977756837,0.0020562292590066253
0.03169121742248535,0.0024936842702653153,3.5269211769104003,0.16732289434469988,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6320238046669477,0.6234043099878178,0.625485546214931,0.6322907503634984,0.620457849661802,0.6267329340937913,0.004709408904765414,25,0.6304993969872418,0.6330253600044758,0.634542617019711,0.6295254996540373,0.634725222835695,0.6324636193002322,0.002109187096405926
0.02584686279296875,0.0035916694409471412,1.2275983810424804,0.06261888668588063,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.6070717670767081,0.6120421507014536,0.6036046044139741,0.6109131140553726,0.6011737717781412,0.606961327354934,0.004152107745295949,47,0.9993110281603745,0.9992615745016041,0.9995304729326049,0.999277596763399,0.9992108591225515,0.9993183062961067,0.0001108948245577368
0.026165294647216796,0.0032894985025844784,1.5559235572814942,0.116634335934731,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.602571686740616,0.5932936432365112,0.5969905958955664,0.6129338931662299,0.5987349275772325,0.6009051091881964,0.006714703845466375,50,0.6673913858937723,0.6694053580427525,0.6698400534216064,0.6637703325061017,0.6675320744484633,0.6675878408625393,0.0021443369423088422
0.02787613868713379,0.006066489895762774,1.646203088760376,0.06374320650940521,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.6362579448365551,0.6238796540643807,0.6281275221953188,0.64869881171538,0.62728182272496,0.632849525112407,0.008905822600613846,8,0.6801875411882344,0.6811992937733429,0.6805221701571761,0.6774131191476327,0.6796501133558094,0.6797944475244391,0.0012922269949347267
0.0262911319732666,0.002044947677779376,1.7354589462280274,0.06726502751754755,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.6191141220776172,0.6152667821397586,0.6099004573580845,0.627320419693301,0.6152802382641733,0.6173765636517459,0.005772989159440532,42,0.6464231494790078,0.6511216661905128,0.6451627075250981,0.6416948916982497,0.6477513959936995,0.6464307621773135,0.003091444448366509
0.026428079605102538,0.0019657963882033103,1.7960543632507324,0.04448004823395971,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6378990424642983,0.6287540090625218,0.6292301088530378,0.6439695537962534,0.6291112395354737,0.6337931569007724,0.006140864174979269,5,0.6534050551908168,0.6639556553553068,0.6585839539197546,0.6550402075313574,0.6567917595030657,0.6575553263000602,0.0036374687283825635
0.025777626037597656,0.002519977410318915,1.8382833480834961,0.05553146149270541,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6240841307760768,0.6187067920547258,0.6207933182795113,0.6386198547215496,0.6197828653324318,0.6243975714522526,0.007335370392952908,33,0.6398321422366816,0.6470833161235083,0.6435270274928313,0.6385168780395353,0.6410316590854734,0.641998204595606,0.0030312152565660972
0.02656097412109375,0.002238399177429923,1.986729049682617,0.1340745357989783,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.632104518514825,0.6304233811851409,0.6338475211070906,0.6454945845538114,0.6321815735581635,0.6348103125731795,0.0054508252237237586,3,0.6450232928087092,0.6547336902468642,0.6506131345604974,0.6454434553438149,0.6482128544517959,0.6488052854823363,0.003588053687755323
