mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.006530666351318359,0.00020197943973638332,0.03090825080871582,0.0005453158942444615,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.9904387751802632,0.98857309147347,0.9831086105991528,0.988799430917968,0.9902074701255029,0.9882238978176627,0.0026635369861865645,8,0.9918754223382323,0.9923191192476734,0.9931737412548787,0.9929807890581399,0.9913384744721441,0.9923375092742137,0.0006819128787641598
0.006453180313110351,0.00012134916407399955,0.03756699562072754,0.00033690857116138974,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.9910304911565947,0.9870695508778737,0.9802405664952953,0.984337310440715,0.9879608779198944,0.9861263000547729,0.003638353891640473,11,0.9892539184140888,0.9888775694248806,0.9908027951596867,0.9900177787512935,0.9887202121123936,0.9895344547724687,0.0007765924959836512
0.00616750717163086,0.00019840727165500445,0.043211507797241214,0.0005848690750017747,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.9888446988068678,0.9857955831474118,0.9768260743040063,0.9825168946228214,0.9845268119858284,0.9837013559606399,0.004006362845926793,16,0.9862453242533339,0.987019738954191,0.9879309999045408,0.9870430454344059,0.9853170368933293,0.9867112290879602,0.0008779476591243952
0.0060212135314941405,0.00028479621314768573,0.04810223579406738,0.0008311852524026455,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.9843373104407153,0.9864325670126427,0.9740938338668478,0.9814239984479581,0.9794931844112171,0.9811575027254443,0.004259930333487105,21,0.9837036861383514,0.9834862738885782,0.9850251095778928,0.9841819914266631,0.9835297636369514,0.9839853649336874,0.0005754543004498866
0.005988454818725586,7.3477589039686e-05,0.0531463623046875,0.0001724395729379204,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.9831991463769523,0.9842015067740162,0.9740485659779481,0.9791929382093315,0.9778020476790968,0.9796903430566101,0.003697166546102213,24,0.9808886370959022,0.981753893080958,0.9825979456509419,0.982347233208554,0.9804111294338279,0.9815997676940368,0.0008363475599501684
0.006089973449707031,0.00012598876939611304,0.05671076774597168,0.0007222871615889006,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.9787370258996994,0.9836550586865845,0.9718627736282212,0.976460697772173,0.9744595568366061,0.9770370728614948,0.004011840891234919,29,0.9790765773628718,0.9783119694906639,0.9816744010392987,0.9801136143999087,0.9794548452808224,0.9797262815147132,0.0011350126044572695
0.005884552001953125,0.00016328234206163414,0.06070089340209961,0.0004786136436943851,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.9758237139069422,0.983609790797685,0.9706793416755585,0.9764154298832735,0.9716665165435657,0.9756421209740201,0.004573175525756556,31,0.9779483252741344,0.9771837174019264,0.9799762548430476,0.9776641580256952,0.97761098716332,0.9780766885416247,0.0009807431792884782
0.006066608428955078,0.00015515986582205919,0.06452937126159668,0.0018274298342316495,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.9706793416755588,0.9824716267339217,0.9689494616354641,0.973547385779416,0.9728569927340418,0.9737016335850849,0.004678709294781021,35,0.9772527946198003,0.9749268394569499,0.9781411228574368,0.9753843947118891,0.9763135771332491,0.9764037457558651,0.001180493313284765
0.006219673156738281,0.0003499473240762938,0.06999168395996094,0.0025493272650977546,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.9666278656190385,0.9777831668121706,0.9643062696026126,0.972910401914185,0.9722159670930163,0.9707675820837652,0.004793261354885911,40,0.9743244723060226,0.9719979242216051,0.9757822886133566,0.9733560913754743,0.9738440521227406,0.9738609657278399,0.001235510243915147
0.0059814453125,0.0002452068033539499,0.07202658653259278,0.0009814642355875937,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.9649432534678437,0.9778284347010703,0.9638050894040806,0.9711352539851908,0.9693313517084009,0.9694087382107623,0.005006380533871249,42,0.9715777529464442,0.9703226633941835,0.9741068409021842,0.9710994003142487,0.9712492320625988,0.9716711779239319,0.0012856626114048258
0.005839300155639648,0.0001593000404586886,0.07481956481933594,0.0004634618753022793,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.9631681055388497,0.9754163029068452,0.959663077569761,0.9670837779286706,0.9645724494085149,0.9659818637956089,0.005294472361499074,46,0.9710195818489714,0.9681800727534879,0.9706422661706948,0.967350065412753,0.9681766741035341,0.9690737320578883,0.001471121837364887
0.005877065658569336,9.488285454856462e-05,0.07740521430969238,0.0007366656007037581,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9597536133475604,0.9726387945807871,0.9586154492837972,0.9648527176900441,0.9605889329249986,0.9632920517736123,0.0051297346008582516,47,0.968580727182294,0.9656382477547546,0.9674056580526307,0.9638858967190796,0.9659456138649075,0.9662912287147334,0.0016009504520727285
0.005998802185058594,0.0002977467742469572,0.08079776763916016,0.0007101329393076136,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.9591166294823295,0.9709089145406926,0.954563973227277,0.962576389562518,0.9593984567345223,0.9613143967526642,0.005437271489223849,48,0.9675781116403768,0.9628578544350596,0.9655024306117835,0.9623247363121881,0.9643523458466712,0.9645230957692158,0.0018935251382671064
0.006005430221557617,0.00026770461939197094,0.08428964614868165,0.0007627183862127241,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.958023733307466,0.9692695702783976,0.9533805412746144,0.9586154492837974,0.9565631510146012,0.9591725647017536,0.005367006072334775,49,0.9651842479060407,0.960281981708708,0.9629604187292994,0.9604900103643934,0.9621212856080446,0.9622075888632973,0.0017940311552177954
0.005789852142333985,9.309939930158805e-05,0.08863716125488282,0.001228093590881621,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.9563391211562713,0.9692695702783976,0.9533805412746144,0.9563843890451709,0.9554642499157,0.958169726417612,0.005658607883881708,50,0.9627563364440865,0.9580141605590083,0.9612284439594954,0.9588946476164472,0.9617227665146957,0.9605232710187466,0.001781611012578242
0.00600433349609375,0.00018937520351575775,0.09083137512207032,0.001293672239235869,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.9557926730688396,0.9680861383257349,0.9538817214731463,0.9546092411161767,0.954869011820462,0.9574498100685692,0.005355852642060287,51,0.9598048945338447,0.9564416509095773,0.9586868381148272,0.9564437711714654,0.9596056843534776,0.9581965678166385,0.0014808591181458032
