mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04280123710632324,0.0005055175273741152,0.0015007972717285157,5.587860138703546e-05,,gini,43,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 43}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042622852325439456,0.0006125949890902688,0.0015155315399169923,9.636578137564144e-05,,gini,44,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 44}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04237680435180664,0.00047652872123695583,0.0015458106994628907,0.0001734348320398368,,gini,45,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 45}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04288816452026367,0.0005457995675257424,0.0014637947082519532,5.0251849908840236e-05,,gini,46,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 46}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042682552337646486,0.0006930222155102219,0.00159149169921875,0.00014552531038653445,,gini,47,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 47}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.042589759826660155,0.0005111565027807676,0.0014892101287841796,6.945594398410721e-05,,gini,48,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 48}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04280633926391601,0.0004754127063958087,0.0015691280364990234,0.00016142347124969435,,gini,49,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 49}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04306321144104004,0.00030698928080121374,0.0015104293823242187,9.091065180456264e-05,,gini,50,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 50}",0.9558379409577393,0.9533352733857149,0.964897985578944,0.9519707698774535,0.9505492195908336,0.9553220344353999,0.005097758558775728,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007352209091186524,0.0002576753882098144,0.0011897087097167969,2.3751086054634613e-05,,entropy,1,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 1}",0.19836065573770495,0.1961748633879782,0.19781420765027322,0.19836065573770498,0.1945054945054945,0.19704519562062733,0.001499539911500528,198,0.19644322845417234,0.19740082079343368,0.1969904240766074,0.19712722298221616,0.19808743169398907,0.19720982560008374,0.0005383870401568695
0.012089252471923828,0.0005663874093521084,0.0013193607330322266,4.5790620412720676e-05,,entropy,2,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 2}",0.36284153005464487,0.37486338797814217,0.37377049180327865,0.37595628415300564,0.3752927400468384,0.3725426992747496,0.004904827097840468,193,0.3748325521592549,0.37305640899135095,0.37360285707878277,0.37278355871513685,0.3729508196721312,0.37344523932333135,0.000746048431051663
0.016698837280273438,0.0003328404316286596,0.0013574600219726563,8.24521080019662e-05,,entropy,3,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 3}",0.5661202185792351,0.582921072202283,0.5798234552332913,0.5871083519255023,0.5951075458799293,0.5822058660641947,0.009540683050373772,190,0.5797992126878777,0.5842101337457092,0.583494714600695,0.5850653914034055,0.5847406796650176,0.583462026420541,0.001906969895680876
0.02241830825805664,0.00019564399071726976,0.0013958930969238282,6.095191375270032e-05,,entropy,4,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 4}",0.7328677207617939,0.7544928379732921,0.7451579525980534,0.7491253597180458,0.7458959808581498,0.7455076614914617,0.007128307277900674,186,0.7566111478022522,0.7512633861193799,0.7533934505357146,0.7564051082040207,0.7538324118084522,0.754301100893964,0.002001717920322382
0.028006792068481445,0.0003441531021207557,0.001441621780395508,4.117029807251393e-05,,entropy,5,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 5}",0.8486694474084134,0.8688395253338509,0.8605070003556762,0.8520451385520743,0.8599002143295964,0.8579907463008996,0.007072409934374504,181,0.8740650217987055,0.872232951231873,0.8660108752876543,0.8661271298376839,0.8718449898147249,0.8700561935941284,0.003340985229210477
0.03381528854370117,0.0003646143865740591,0.00142669677734375,3.152899790728863e-05,,entropy,6,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 6}",0.8771203155818541,0.8965628738642613,0.8856824134251623,0.8938338668477384,0.9020255070696432,0.891036253906352,0.00873239686009598,178,0.9105628983839988,0.9116626191848356,0.8948669739394307,0.9110600651501577,0.9144097390629546,0.9085124591442755,0.006951191014970603
0.038596487045288085,0.0007119782154603215,0.001513528823852539,5.93587380401401e-05,,entropy,7,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 7}",0.9124519028680441,0.9235619361722768,0.9319364956187149,0.9253823519901705,0.9267785545685925,0.9240200539817294,0.006423411249690046,173,0.9445466175631023,0.9483373255437728,0.9445289356866442,0.9469896226807487,0.950469654347334,0.9469744311643205,0.0022781143072455466
0.0424046516418457,0.00044841475812359326,0.0016032695770263673,0.0002177433743702691,,entropy,8,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 8}",0.9443172632327741,0.9521971093219519,0.9491900281307595,0.9443657645423095,0.9536114998914494,0.9487324519629967,0.0038612123329085984,167,0.9715244951075602,0.976687048840079,0.9754559232302292,0.9746461329269692,0.9739135706664078,0.9744454341542491,0.0017263237386970613
0.04359779357910156,0.00051321641535774,0.001467132568359375,7.938609791423266e-05,,entropy,9,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 9}",0.957021372910402,0.9568855692437032,0.9581595369741649,0.949374333106994,0.9616580981019822,0.9566157711255362,0.004011156246488432,118,0.9833845044732252,0.9875106266720597,0.9871693071731075,0.9873403406900854,0.9872409221715651,0.9865291402360086,0.0015764861631211286
0.04485044479370117,0.00046077457303699156,0.0014575004577636718,3.434929161117436e-05,,entropy,10,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 10}",0.9555178323148058,0.9594820060141624,0.9578394283312316,0.9579331975296668,0.9657849821468989,0.959306335798667,0.0034720256844870323,41,0.9931960982427703,0.9948948696309029,0.9953057301880381,0.993754984604932,0.9949696058460243,0.9944242577025335,0.0008064956373363887
0.04577679634094238,0.0009627241187961263,0.001453733444213867,2.5307253387941536e-05,,entropy,11,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 11}",0.9592524331490284,0.9634429462928834,0.9627574611181168,0.9590260937045302,0.9634895999334839,0.9615921975422519,0.0020221066393394885,40,0.99827915531867,0.9981311940542726,0.998541403887348,0.9978918308544242,0.99795162802729,0.9981590424284009,0.00023487259639806132
0.045788812637329104,0.00028658930336774473,0.0014153480529785155,2.0359103992710344e-05,,entropy,12,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 12}",0.9598441491253598,0.9623047822291203,0.9634397128722474,0.9586154492837975,0.965687402131286,0.9619753463567234,0.0025232393196814923,39,0.9991341833636914,0.9997037037037036,0.9997037037037036,0.9991339964799408,0.9995562130177514,0.9994463600537582,0.0002605933499157645
0.0458590030670166,0.0005903720951996945,0.001521158218383789,0.00012734403898049656,,entropy,13,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 13}",0.9587059850615967,0.9646716461344458,0.9617098328321529,0.9602547935460926,0.968114142058026,0.9626869628520944,0.003347807805295379,1,0.9998518518518519,0.9997037037037036,1.0,1.0,1.0,0.9999111111111111,0.00011851851851853446
0.04609036445617676,0.0002911676001259945,0.001529836654663086,0.00017701404063699732,,entropy,14,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 14}",0.957522553108934,0.9634882141817831,0.9617098328321529,0.9602547935460926,0.968114142058026,0.962213213224735,0.003534087239682547,38,1.0,0.9998518518518519,1.0,1.0,1.0,0.9999703703703704,5.925925925924779e-05
